,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,repay_fail
35191,9925,36,7.51,342.21,1,RENT,38126,0,debt_consolidation,11661.10448,11000.0,661.1,8248.99,0
35192,3000,36,9.99,96.79,7,RENT,62000,0,debt_consolidation,3484.334615,3000.0,484.33,108.01,0
35193,5500,36,12.73,184.62,10,RENT,56000,1,other,3691.99,2785.69,892.31,184.62,1
35194,6000,36,12.73,201.39,4,RENT,40000,1,house,7065.307346,6000.0,1065.31,2653.47,0
35195,4500,60,7.66,90.52,2,MORTGAGE,45600,1,car,4744.116899,4500.0,244.12,4021.22,0
35196,11750,36,7.49,373.22,2,MORTGAGE,91228,1,credit_card,13435.90021,12000.0,1435.9,404.83,0
35197,19607,36,11.83,662.68,5,RENT,50004,1,credit_card,23858.57155,20000.0,3858.57,726.97,0
35198,2127,36,16.0,112.51,0,RENT,20000,0,educational,4041.427722,3200.0,841.43,23.91,0
35199,28000,36,7.49,870.85,0,MORTGAGE,110000,1,other,29804.4212,28000.0,1804.42,20234.34,0
35200,12000,36,11.71,396.92,3,MORTGAGE,64000,1,debt_consolidation,14288.77,12000.0,2288.77,404.04,0
35201,14673,36,11.89,636.75,5,RENT,89000,0,debt_consolidation,22293.81487,19199.99,3093.82,8946.31,0
35202,10000,36,12.42,334.16,2,RENT,40000,1,debt_consolidation,12029.45,10000.0,2029.45,346.34,0
35203,4500,36,9.99,145.19,2,RENT,25596,0,other,5226.473048,4500.0,726.47,157.01,0
35204,6000,36,12.42,200.5,7,MORTGAGE,39996,1,other,7216.096238,6000.0,1216.1,407.68,0
35205,13600,36,10.99,445.19,3,OWN,53400,1,small_business,16026.50707,13600.0,2426.51,463.18,0
35206,18380,60,12.23,447.22,5,RENT,120000,1,debt_consolidation,26831.75,20000.0,6831.75,892.99,0
35207,2000,36,15.27,69.6,4,RENT,62000,1,debt_consolidation,2467.7615,2000.0,467.76,658.16,0
35208,15000,36,12.99,505.34,10,RENT,125000,1,debt_consolidation,18048.64715,15000.0,3048.65,3916.39,0
35209,16000,36,15.99,562.44,3,MORTGAGE,150000,1,other,20138.54956,16000.0,4138.55,3309.2,0
35210,4650,36,10.99,152.22,2,RENT,48000,1,other,5479.623714,4650.0,829.62,167.66,0
35211,11000,36,9.91,354.48,4,RENT,32000,1,debt_consolidation,11350.45,11000.0,350.45,10288.18,0
35212,15000,36,16.77,533.08,3,RENT,50000,1,debt_consolidation,19190.68001,15000.0,4190.68,552.5,0
35214,375,36,9.96,161.25,4,MORTGAGE,48000,0,debt_consolidation,5804.732505,5000.0,804.73,162.07,0
35215,21325,60,20.89,576.27,10,MORTGAGE,71316,1,debt_consolidation,1151.2,412.29,738.91,576.27,1
35216,3600,36,15.62,125.9,2,RENT,132000,0,other,4531.988753,3600.0,931.99,137.15,0
35217,9800,60,12.68,221.38,3,MORTGAGE,41000,1,debt_consolidation,10106.94107,9800.0,306.94,9667.47,0
35218,11954,60,15.95,291.5,3,MORTGAGE,114000,0,debt_consolidation,17489.81337,11999.99,5489.82,312.48,0
35219,7100,60,11.12,156.98,3,RENT,30144,1,debt_consolidation,9405.399992,7200.0,2205.4,790.0,0
35220,20000,60,14.17,467.13,7,MORTGAGE,74000,1,debt_consolidation,28027.77,20000.0,8027.77,467.1,0
35221,3000,36,16.77,106.62,10,MORTGAGE,65000,1,major_purchase,3829.365712,3000.0,829.37,423.05,0
35222,3500,36,15.27,121.8,9,OWN,32000,1,major_purchase,4342.68,3500.0,842.68,932.28,0
35223,116,36,14.5,41.31,7,RENT,49825,0,other,1484.018213,1200.0,284.02,162.37,0
35224,22267,60,17.51,617.52,10,MORTGAGE,84700,1,debt_consolidation,5614.77,1890.13,2424.11,617.52,1
35225,3200,36,13.48,108.56,10,MORTGAGE,30000,1,debt_consolidation,3803.054286,3200.0,603.05,1423.15,0
35226,4200,36,10.99,137.49,10,MORTGAGE,32400,0,other,2894.13,2489.79,404.34,1800.0,1
35227,14993,36,9.91,483.38,4,RENT,57000,1,debt_consolidation,17319.43338,15000.0,2319.43,3325.27,0
35230,9975,36,8.94,317.72,10,MORTGAGE,118000,1,credit_card,10771.37297,10000.0,771.37,14.52,0
35231,6300,60,9.25,131.55,3,RENT,36000,0,debt_consolidation,7892.495832,6300.0,1592.5,131.04,0
35232,9600,60,9.99,204.99,8,MORTGAGE,68640,0,debt_consolidation,12298.35001,9650.0,2648.35,408.93,0
35233,14283,36,6.54,441.61,0,RENT,49404,1,debt_consolidation,15774.7087,14400.0,1374.71,3854.9,0
35234,974,36,14.57,516.83,10,MORTGAGE,49898,0,debt_consolidation,11581.62,7987.73,3093.86,578.79,1
35235,12000,60,19.69,315.87,5,RENT,41900,0,credit_card,4434.82,1428.88,2384.23,380.04,1
35236,3000,36,10.37,97.33,3,RENT,40000,1,small_business,698.8,437.25,146.01,97.33,1
35237,8150,36,17.27,291.67,1,RENT,66500,1,major_purchase,10281.84023,8150.0,2131.84,2991.19,0
35238,12000,36,13.61,407.87,3,RENT,96000,1,debt_consolidation,13369.29099,12000.0,1369.29,8501.22,0
35239,6000,36,13.57,203.82,4,OWN,21600,0,major_purchase,7400.641363,6000.0,1355.64,231.57,0
35240,7965,60,13.98,186.07,0,RENT,60000,1,other,11027.54307,8000.0,3027.54,2104.15,0
35241,3500,60,8.49,71.8,3,MORTGAGE,85000,0,other,4307.329607,3500.0,807.33,71.12,0
35242,4900,36,6.99,151.28,7,MORTGAGE,90000,0,home_improvement,5035.529065,4900.0,135.53,4431.23,0
35243,24900,36,15.21,869.21,10,RENT,170000,1,debt_consolidation,31184.65803,25000.0,6184.66,4318.39,0
35244,14351,36,12.84,672.36,5,MORTGAGE,87988,1,other,23755.92738,20000.0,3755.93,1435.3,0
35245,22400,60,15.99,544.61,10,RENT,89196,1,debt_consolidation,29733.1803,22400.0,7333.18,13962.5,0
35246,11650,60,8.49,246.15,6,MORTGAGE,45000,0,home_improvement,14464.58999,12000.0,2464.59,4632.24,0
35247,3970,36,7.51,124.45,6,MORTGAGE,80000,0,car,2479.39,1986.81,363.11,124.45,1
35248,2975,36,7.49,93.31,10,MORTGAGE,110400,0,car,3358.953926,3000.0,358.95,110.83,0
35249,6475,36,6.99,199.9,4,RENT,92000,1,debt_consolidation,2652.48,2007.36,388.56,199.9,1
35250,22973,60,15.58,556.01,5,RENT,114000,1,home_improvement,24539.63146,23074.99,1464.64,22319.38,0
35251,5469,36,13.47,373.15,1,MORTGAGE,24000,0,other,13372.09387,11000.0,2372.09,2182.92,0
35252,14750,36,7.9,469.36,7,MORTGAGE,60000,1,debt_consolidation,16878.37605,15000.0,1878.38,1863.51,0
35253,12425,60,14.54,824.23,1,MORTGAGE,91000,1,small_business,4980.29,2466.59,2472.52,1689.67,1
35254,29950,60,22.35,834.55,2,MORTGAGE,158000,1,debt_consolidation,35344.57799,30000.0,5344.58,27838.82,0
35255,23975,60,17.49,602.81,10,RENT,60000,1,small_business,3131.93,768.09,1035.51,602.81,1
35256,12000,60,20.3,319.94,2,MORTGAGE,27576,0,debt_consolidation,16896.14031,12000.0,4896.14,4959.73,0
35257,7000,36,11.11,229.54,1,RENT,40000,1,moving,8263.263043,7000.0,1263.26,245.89,0
35258,12000,60,14.83,284.41,3,RENT,70000,1,debt_consolidation,15712.0222,12000.0,3712.02,7155.62,0
35259,4400,60,12.61,99.24,2,RENT,24000,0,debt_consolidation,5954.174101,4400.0,1554.17,99.01,0
35260,8000,60,10.74,172.91,10,RENT,40000,1,debt_consolidation,10370.46,8000.0,2370.46,514.59,0
35261,15000,36,6.99,463.09,10,MORTGAGE,109000,0,medical,16671.15512,15000.0,1671.16,479.49,0
35262,2450,36,11.66,90.07,2,RENT,52000,0,debt_consolidation,2827.31758,2725.0,102.32,2558.32,0
35263,19770,60,18.39,512.13,1,RENT,43200,1,debt_consolidation,29793.03,20000.0,9793.03,8288.37,0
35264,13106,36,14.26,462.27,1,RENT,35000,0,debt_consolidation,9184.68,6357.59,2379.5,462.27,1
35265,4180,36,15.05,173.46,4,MORTGAGE,45000,1,educational,6400.061469,5000.0,1370.06,138.49,0
35266,11999,36,12.53,401.6,9,RENT,55000,0,debt_consolidation,13921.46658,12000.0,1921.47,27.72,0
35267,4800,36,12.69,161.02,6,RENT,33000,0,other,5793.939998,4800.0,993.94,496.87,0
35268,16824,36,12.21,666.3,0,MORTGAGE,85000,0,small_business,23482.034,19999.99,3482.04,8167.61,0
35269,3929,36,6.76,123.07,6,MORTGAGE,36000,0,major_purchase,4116.87144,4000.0,116.87,114.0,0
35270,10400,36,11.49,342.91,10,OWN,38000,0,debt_consolidation,11130.14543,10400.0,730.15,8734.34,0
35271,12800,60,11.71,282.86,1,RENT,61600,0,debt_consolidation,16891.34,12791.78,4099.56,612.76,0
35272,1375,36,14.42,275.07,1,RENT,63750,1,other,8096.5,8000.0,96.5,8096.55,0
35273,20442,60,18.25,804.19,6,MORTGAGE,66500,1,credit_card,21699.24,4634.51,6622.44,867.41,1
35274,4000,36,17.19,142.99,10,RENT,34000,0,debt_consolidation,5147.613709,4000.0,1147.61,150.68,0
35275,9401,36,12.23,333.25,0,RENT,44469,1,debt_consolidation,5535.79,3993.73,1332.35,333.25,1
35277,3600,36,12.42,120.3,0,RENT,54000,1,moving,3946.067261,3600.0,346.07,1205.18,0
35278,7475,36,5.42,225.45,5,MORTGAGE,40500,1,debt_consolidation,8052.17453,7475.0,577.17,1485.41,0
35279,7200,36,14.27,247.03,7,RENT,48000,0,debt_consolidation,7306.07,7200.0,106.07,66.27,0
35280,15000,60,10.74,324.2,4,MORTGAGE,80000,1,credit_card,16497.00611,15000.0,1497.01,12934.28,0
35281,5000,36,14.96,173.24,10,MORTGAGE,60000,0,medical,6236.594741,5000.0,1236.59,187.0,0
35282,3250,36,14.26,111.5,5,RENT,20400,0,debt_consolidation,3479.41,2706.03,742.72,111.5,1
35283,4100,36,10.59,133.44,10,RENT,57000,0,medical,4803.59045,4100.0,703.59,144.05,0
35284,12600,36,16.89,448.54,10,MORTGAGE,55993,1,debt_consolidation,16147.20211,12600.0,3547.2,491.63,0
35285,13975,36,10.65,456.03,2,RENT,56000,1,house,15798.38604,14000.0,1798.39,4436.85,0
35286,3000,36,9.63,96.29,1,RENT,77200,1,other,3439.171415,3000.0,439.17,844.09,0
35287,2500,36,6.76,76.93,9,MORTGAGE,38400,0,credit_card,2725.146927,2500.0,225.15,782.6,0
35288,0,36,11.91,202.35,0,RENT,60000,1,credit_card,2428.09,1796.09,632.0,404.7,1
35289,10744,36,7.88,337.83,9,MORTGAGE,54000,1,debt_consolidation,12115.89796,10800.0,1315.9,2334.46,0
35290,11774,36,17.8,865.26,3,RENT,53000,1,debt_consolidation,5938.71,3976.49,1962.22,865.26,1
35291,19500,36,10.74,652.32,10,OWN,54000,1,major_purchase,10852.82,8090.41,2330.07,652.32,1
35292,4000,36,6.76,123.07,10,MORTGAGE,57431,0,car,4430.718808,4000.0,430.72,140.82,0
35293,7175,36,8.9,228.63,4,RENT,60000,1,credit_card,8230.399998,7200.0,1030.4,237.54,0
35294,75,36,14.82,151.28,6,MORTGAGE,92184,0,debt_consolidation,5370.372691,4375.0,995.37,1438.1,0
35295,4200,36,13.49,142.51,1,RENT,43000,0,debt_consolidation,4822.253352,4200.0,622.25,269.38,0
35296,15850,36,8.49,500.28,3,RENT,84000,1,debt_consolidation,18009.75445,15850.0,2159.75,564.9,0
35297,24025,36,10.75,791.05,10,MORTGAGE,108000,1,debt_consolidation,27860.67615,24250.0,3610.68,10491.41,0
35298,19550,36,7.51,609.78,4,MORTGAGE,273655,1,debt_consolidation,21952.03964,19600.0,2352.04,635.83,0
35299,8725,60,7.49,179.8,2,MORTGAGE,45000,0,home_improvement,9677.852566,8975.0,702.85,904.13,0
35300,7983,36,15.31,278.53,3,MORTGAGE,51000,0,wedding,9964.367108,8000.0,1964.37,763.24,0
35301,15801,36,13.11,539.92,10,RENT,108996,1,other,19437.97231,16000.0,3437.97,570.77,0
35302,4000,36,12.99,134.76,0,RENT,39996,0,major_purchase,4851.208773,4000.0,851.21,143.12,0
35303,5977,36,10.08,387.66,2,MORTGAGE,130000,0,other,13955.66453,12000.0,1955.66,408.16,0
35304,10714,36,8.59,347.72,4,RENT,35000,0,debt_consolidation,12231.08064,11000.0,1231.08,5279.19,0
35306,27450,36,8.49,883.77,8,MORTGAGE,115000,1,debt_consolidation,29906.55223,28000.0,1906.55,21078.93,0
35307,6200,36,7.29,192.27,6,MORTGAGE,48000,0,credit_card,6921.364897,6200.0,721.36,211.83,0
35308,9600,60,11.49,211.09,7,RENT,52000,0,medical,7217.59,5967.48,1042.74,30.22,1
35310,19975,60,14.27,468.17,5,RENT,110000,1,debt_consolidation,26335.47069,20000.0,6335.47,10899.11,0
35311,19950,36,6.99,617.46,5,RENT,162000,1,debt_consolidation,20448.44887,20000.0,448.45,18598.85,0
35312,24975,60,19.91,661.1,2,RENT,49960,1,debt_consolidation,27950.06,13343.22,12429.54,694.15,1
35313,5423,36,12.53,200.8,3,MORTGAGE,43000,0,debt_consolidation,6215.81,5019.55,1196.26,200.8,1
35314,11950,36,10.37,389.3,5,MORTGAGE,150000,0,car,12843.17618,12000.0,843.18,9732.46,0
35315,35000,36,8.9,1111.37,3,MORTGAGE,114054,1,debt_consolidation,40009.00999,35000.0,5009.01,1122.22,0
35316,1500,36,7.14,46.41,4,MORTGAGE,45000,0,car,1670.870985,1500.0,170.87,49.42,0
35317,8100,36,16.49,286.74,7,MORTGAGE,115000,1,debt_consolidation,8827.401298,8100.0,727.4,7111.33,0
35318,14532,36,9.88,483.16,4,MORTGAGE,60000,0,debt_consolidation,17394.53767,15000.0,2394.54,506.3,0
35319,5450,36,5.42,180.96,6,MORTGAGE,70000,0,car,6515.019807,6000.0,515.02,192.02,0
35320,4000,36,8.94,127.09,10,MORTGAGE,80000,1,credit_card,4549.152721,4000.0,549.15,998.92,0
35321,14396,60,15.58,349.39,0,RENT,45500,1,debt_consolidation,20824.15808,14500.0,6324.16,3026.35,0
35322,4500,36,15.05,156.12,1,RENT,33000,1,car,5203.171846,4500.0,703.18,58.18,0
35323,16000,60,13.49,368.08,10,RENT,35000,1,small_business,10343.32,5147.59,3678.41,368.08,1
35324,7850,36,10.95,261.71,10,RENT,39996,0,car,6197.4,4796.33,1211.5,261.71,1
35325,8212,36,9.38,447.68,4,MORTGAGE,30000,0,debt_consolidation,16008.14499,13999.99,2008.15,66.87,0
35326,15750,60,19.03,415.32,10,RENT,75000,1,debt_consolidation,18596.4881,16000.0,2596.49,8463.83,0
35328,8000,36,14.65,275.96,10,RENT,50000,1,debt_consolidation,8377.568763,8000.0,377.57,7551.65,0
35329,4975,36,20.52,187.14,5,RENT,178000,0,debt_consolidation,5923.70623,5000.0,893.71,3633.55,0
35330,5000,36,7.51,155.56,7,MORTGAGE,50000,1,debt_consolidation,5597.19,5000.0,597.19,471.58,0
35331,13576,36,7.88,425.43,10,MORTGAGE,68000,1,credit_card,14992.26312,13600.0,1392.26,6497.96,0
35332,8400,36,8.0,282.03,0,MORTGAGE,130000,1,credit_card,9620.075351,9000.0,620.08,6523.76,0
35333,14975,60,20.48,401.43,1,MORTGAGE,84996,1,debt_consolidation,7129.71,2635.23,3785.47,35.36,1
35334,25000,36,15.27,869.95,5,RENT,168000,1,debt_consolidation,31135.68374,25000.0,6135.68,1338.94,0
35335,13459,60,10.99,326.07,10,RENT,80400,0,debt_consolidation,18578.91,14018.26,4560.65,326.07,0
35336,22975,60,12.42,516.52,10,MORTGAGE,70000,1,debt_consolidation,24816.49,17184.54,7607.65,516.52,1
35337,19800,60,13.23,457.42,7,MORTGAGE,81754,1,debt_consolidation,21487.77075,20000.0,1487.77,18752.69,0
35338,11450,36,10.36,389.24,0,MORTGAGE,95000,0,debt_consolidation,14013.08075,12000.0,2013.08,400.71,0
35339,13000,36,9.91,418.93,10,MORTGAGE,105000,1,debt_consolidation,14114.41317,13000.0,1114.41,9513.3,0
35340,3000,36,5.42,90.48,6,RENT,40000,1,medical,3257.260315,3000.0,257.26,95.91,0
35341,15000,36,10.37,486.62,0,RENT,45000,0,credit_card,15381.26599,15000.0,381.27,14411.85,0
35342,19200,60,18.25,490.17,2,RENT,75000,1,debt_consolidation,15402.21,808.56,1785.61,150.0,1
35343,34725,36,11.99,1162.34,5,MORTGAGE,79750,1,debt_consolidation,38386.77043,35000.0,3386.77,26765.15,0
35344,8000,36,8.94,254.18,0,RENT,37000,0,major_purchase,9150.686817,8000.0,1150.69,273.5,0
35345,9750,36,7.9,312.91,10,MORTGAGE,180000,1,major_purchase,11264.46,10000.0,1264.46,319.82,0
35346,12000,36,14.79,414.76,1,RENT,44400,1,debt_consolidation,13282.45044,12000.0,1282.45,257.27,0
35347,4875,60,14.46,117.54,1,RENT,20000,0,credit_card,7052.146454,5000.0,2052.15,117.28,0
35348,8717,60,13.11,200.73,2,MORTGAGE,30000,0,major_purchase,11347.70969,8800.0,2547.71,4725.35,0
35349,2600,36,12.69,87.22,1,RENT,9600,1,debt_consolidation,2731.091936,2600.0,131.09,2385.02,0
35350,2500,36,5.99,76.05,2,MORTGAGE,65000,0,home_improvement,2713.130063,2500.0,213.13,889.37,0
35351,10500,36,12.42,367.57,2,RENT,63000,1,debt_consolidation,13088.59551,11000.0,2088.6,3053.88,0
35352,9975,36,14.09,342.22,0,MORTGAGE,160000,1,home_improvement,6487.06,4411.45,1755.11,700.0,1
35353,14975,60,16.49,368.69,7,RENT,135000,1,medical,15532.86,7991.37,6141.75,491.59,1
35354,1300,36,12.87,44.57,2,RENT,26000,0,educational,102.82,30.32,14.2,44.57,1
35356,11625,36,10.0,375.11,4,MORTGAGE,96000,1,debt_consolidation,12432.96209,11625.0,807.96,2563.24,0
35357,1700,36,16.77,60.42,4,MORTGAGE,67836,0,home_improvement,2174.91,1700.0,474.91,4.5,0
35358,8250,36,10.99,278.24,10,RENT,38400,1,debt_consolidation,9309.254999,8500.0,809.25,6262.49,0
35359,3099,36,12.21,164.91,1,MORTGAGE,22000,0,debt_consolidation,5936.693955,4950.0,986.69,172.0,0
35360,6500,36,5.99,197.72,2,RENT,42000,0,car,7111.781501,6500.0,611.78,787.73,0
35361,5050,60,13.61,116.49,10,MORTGAGE,51996,1,debt_consolidation,5775.37,3734.65,1832.47,116.49,1
35362,2200,36,11.99,73.07,8,MORTGAGE,58788,0,debt_consolidation,2629.328011,2200.0,429.33,70.83,0
35363,4500,36,11.36,164.55,3,MORTGAGE,36000,0,debt_consolidation,5699.011755,5000.0,699.01,2743.96,0
35364,19909,36,19.13,734.42,10,MORTGAGE,63000,1,debt_consolidation,26440.31074,20000.0,6440.32,774.93,0
35365,3075,36,12.99,203.82,10,MORTGAGE,45000,0,debt_consolidation,4968.56,3885.32,1083.24,203.82,1
35366,11825,60,12.98,272.92,5,RENT,120000,1,debt_consolidation,15126.10496,12000.0,3126.1,4618.29,0
35367,9975,36,17.93,361.18,10,MORTGAGE,85680,0,debt_consolidation,13003.34078,10000.0,3003.34,377.21,0
35368,12225,60,14.27,286.76,6,MORTGAGE,55000,1,debt_consolidation,15888.04994,12250.0,3638.05,7304.23,0
35369,5360,36,7.68,168.43,10,MORTGAGE,34515,1,home_improvement,6063.44673,5400.0,663.45,195.21,0
35370,5000,36,6.91,154.18,7,MORTGAGE,110000,0,debt_consolidation,5255.482715,5000.0,255.48,3870.04,0
35371,12000,36,12.69,402.54,8,RENT,39996,1,other,14491.35152,12000.0,2491.35,425.26,0
35372,15000,36,14.59,516.98,1,RENT,50000,0,other,18612.20208,15000.0,3612.2,541.75,0
35373,1875,36,14.25,685.99,0,RENT,48000,0,debt_consolidation,21940.38411,20000.0,1940.38,16453.79,0
35374,1750,36,12.18,59.94,2,RENT,32000,0,debt_consolidation,1977.019727,1800.0,177.02,1.73,0
35375,9375,36,11.71,310.09,1,RENT,30000,1,debt_consolidation,3826.69,2518.9,883.08,310.09,1
35376,950,36,10.59,32.55,2,MORTGAGE,33990,0,wedding,703.95,544.02,138.64,32.55,1
35377,9000,36,15.99,316.37,4,MORTGAGE,46113,0,debt_consolidation,10144.23706,9000.0,1144.24,2678.56,0
35378,13271,60,18.39,358.49,4,MORTGAGE,83000,1,debt_consolidation,5376.6,2406.49,2970.11,358.49,1
35379,3200,36,12.69,107.35,2,RENT,22000,0,debt_consolidation,3841.149482,3200.0,641.15,739.91,0
35380,4500,36,13.49,152.69,2,RENT,47000,0,debt_consolidation,2595.21,1889.89,690.71,152.69,1
35382,9711,36,12.53,334.67,2,RENT,46000,1,debt_consolidation,12048.0936,9999.98,2048.12,356.85,0
35383,17625,36,18.3,653.47,10,RENT,121000,1,debt_consolidation,24123.86139,18000.0,6123.86,655.84,0
35384,4500,36,7.42,139.82,6,RENT,82560,1,car,5033.226826,4500.0,533.23,160.71,0
35385,10852,36,11.14,368.22,2,MORTGAGE,53590,0,debt_consolidation,13137.09669,11225.0,1912.1,3196.76,0
35386,1025,36,12.8,67.2,0,OWN,10000,0,credit_card,2419.121043,2000.0,419.12,68.31,0
35387,6975,36,8.59,221.28,3,MORTGAGE,85000,1,wedding,7587.321382,7000.0,587.32,4713.02,0
35388,8000,36,12.68,268.33,10,MORTGAGE,114000,0,debt_consolidation,8881.709975,8000.0,881.71,19.58,0
35389,4000,60,13.23,91.49,2,MORTGAGE,60000,0,credit_card,5488.89,4000.0,1488.89,95.93,0
35390,27950,60,14.27,655.44,4,MORTGAGE,120000,1,debt_consolidation,33878.01713,28000.0,5878.02,21439.38,0
35391,5000,36,6.91,154.18,3,MORTGAGE,79800,1,debt_consolidation,5550.599788,5000.0,550.6,158.83,0
35392,12375,60,16.49,304.17,0,RENT,75000,1,debt_consolidation,14139.92459,12375.0,1764.92,11104.66,0
35393,14975,36,16.35,529.94,2,MORTGAGE,140000,0,small_business,19078.33894,15000.0,4078.34,559.71,0
35394,23768,36,11.36,822.78,7,MORTGAGE,63800,0,small_business,27789.73397,24999.99,2789.74,17102.28,0
35395,4000,36,5.79,121.31,3,RENT,47000,0,car,4343.766207,4000.0,343.77,98.43,0
35396,8000,36,10.38,259.57,10,RENT,78000,1,debt_consolidation,4565.79,3466.48,941.45,259.57,1
35397,7475,36,7.05,231.75,10,OWN,74400,0,car,8014.166879,7500.0,514.17,5008.3,0
35398,24875,36,19.66,924.77,4,RENT,100000,1,debt_consolidation,32309.83775,25000.0,7265.0,11899.27,0
35399,4000,36,14.22,137.14,1,MORTGAGE,74551,0,debt_consolidation,3132.86,2118.32,751.75,137.14,1
35400,2000,36,14.96,69.3,5,RENT,43680,0,debt_consolidation,2494.6875,2000.0,494.69,77.42,0
35401,3000,36,11.71,99.23,7,MORTGAGE,49152,1,home_improvement,3261.217822,3000.0,261.22,2372.51,0
35402,1600,36,7.88,50.05,0,RENT,35000,0,moving,361.22,240.71,58.99,50.05,1
35403,5500,36,13.23,185.93,2,MORTGAGE,28800,0,home_improvement,6659.001784,5500.0,1159.0,1519.59,0
35404,7273,36,11.58,330.14,5,RENT,45000,1,debt_consolidation,11884.80382,10000.0,1884.8,338.52,0
35405,7056,36,12.53,284.47,8,MORTGAGE,69383,1,debt_consolidation,10152.25828,8500.0,1652.26,294.18,0
35406,12000,36,13.49,407.17,3,RENT,67200,1,debt_consolidation,14614.74172,12000.0,2614.74,2031.24,0
35407,14700,36,7.49,466.53,4,MORTGAGE,56000,1,debt_consolidation,16794.85415,15000.0,1794.85,494.45,0
35408,14000,36,16.89,498.38,1,RENT,122400,1,credit_card,17941.31244,14000.0,3941.31,558.88,0
35409,5975,36,10.75,195.73,10,RENT,72000,1,debt_consolidation,6632.509096,6000.0,632.51,4094.67,0
35410,2500,36,11.71,82.69,7,MORTGAGE,29000,1,debt_consolidation,2896.888187,2500.0,396.89,1168.5,0
35411,5575,60,13.23,128.08,8,RENT,76300,1,small_business,7684.590555,5600.0,2084.59,137.44,0
35412,14975,36,13.49,508.96,0,RENT,80000,1,small_business,15804.45644,15000.0,804.46,13774.78,0
35413,19508,60,16.02,476.24,10,MORTGAGE,56000,1,home_improvement,28275.64998,19575.0,8700.65,4962.9,0
35414,7000,36,13.49,237.52,8,RENT,90000,1,debt_consolidation,8126.722257,7000.0,1126.72,4097.24,0
35415,4750,36,14.72,164.01,4,OWN,24000,0,debt_consolidation,1167.9,653.24,329.32,164.01,1
35416,7000,36,5.79,212.29,4,RENT,60000,0,car,7551.59974,7000.0,551.6,2891.74,0
35417,8000,36,7.51,248.89,0,RENT,28000,1,debt_consolidation,8959.9,8000.0,959.9,264.26,0
35419,11975,60,16.49,294.96,5,MORTGAGE,79900,1,other,16925.14546,12000.0,4925.15,5446.36,0
35420,10775,36,10.65,350.98,6,RENT,30000,1,debt_consolidation,12635.13,10775.0,1860.13,359.44,0
35421,5600,60,15.99,136.16,8,RENT,52416,1,other,6891.04,4200.23,2443.09,136.16,1
35422,1500,36,18.64,54.72,0,RENT,18000,0,vacation,1969.508881,1500.0,469.51,56.03,0
35423,11525,36,13.57,391.49,0,RENT,30000,0,debt_consolidation,2415.58,1334.34,621.06,391.49,1
35424,17659,60,13.49,460.1,8,RENT,105000,1,debt_consolidation,26406.88143,20000.0,6406.88,9392.24,0
35425,12109,36,7.51,381.11,5,MORTGAGE,30000,1,credit_card,13720.13764,12250.0,1470.14,433.52,0
35426,8700,36,6.92,268.32,5,MORTGAGE,66250,1,wedding,9659.226265,8700.0,959.23,276.83,0
35427,2450,36,13.93,592.4,6,OWN,50000,0,debt_consolidation,18311.30233,17350.0,961.3,15942.68,0
35428,9750,36,6.99,308.73,6,MORTGAGE,75000,1,debt_consolidation,10752.07013,10000.0,752.07,6125.32,0
35429,30725,60,22.35,855.42,0,RENT,77000,1,debt_consolidation,24483.78,8870.67,12457.57,855.42,1
35430,5000,36,19.03,183.36,10,RENT,102240,1,other,6598.77,5000.0,1598.77,371.92,0
35431,9950,36,5.99,304.18,4,RENT,39204,0,debt_consolidation,10950.24663,10000.0,950.25,308.73,0
35432,2500,36,6.39,76.51,10,MORTGAGE,66560,0,home_improvement,2739.854055,2500.0,239.85,42.66,0
35433,12000,36,11.71,396.92,10,RENT,57200,1,debt_consolidation,3564.9,2613.54,951.36,396.92,1
35434,1150,36,16.91,142.43,4,RENT,68000,0,credit_card,5127.540196,4000.0,1127.54,143.43,0
